ASV_ID,ER1,ER2,ER3,ExtCtrl,G1R1,G1R2,G1R3,G2R1,G2R2,G2R3,MockPosCtrl,PCRCtrl,RP1R1,RP1R2,RP1R3,RP2R1,RP2R2,RP2R3,SL1R1,SL1R2,SL1R3,SL2R1,SL2R2,SL2R3
1bcdb5e9cb7eabee98804120d41d7a1b,0,0,0,0,20,0,0,197,183,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e593f8e07df9b10928f0c8f9619373e,124,135,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0
26dff137fb23f4689c18c583e913205b,0,0,0,0,29,46,77,106,140,159,0,0,0,0,0,0,0,0,0,0,0,0,40,0
4534856130b26b0afadfd8d325e84af9,0,0,0,0,161,209,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0
73936cbbdf29407e8996007761860a9a,0,0,0,0,112,99,23,113,105,95,0,0,0,0,0,0,0,0,0,0,0,0,49,0
6091c7b9b3be1bc27dc07992e041ed98,0,0,0,0,32,0,0,173,168,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b75ca3f7e724ae0bdfdc49fac5ff8643,0,0,0,0,0,0,0,173,190,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a78b2a46eb9e3adf0c437f8721277a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,466
eb59bbba7081f1d259bfea0ac263adb2,134,150,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0
e768b388e2d9f887aef9a321d2cc2542,0,0,0,0,131,227,17,50,50,46,0,0,0,0,0,0,0,0,0,0,0,0,72,0
a20a6c3ebe7300306fd1a7e9fb79cd9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,25,0,0,0,0
d252e8c8d9f3983d72c51a89614699f8,0,0,0,0,51,29,0,143,138,186,0,0,0,0,0,0,0,0,0,0,0,0,45,0
590dccdf939b9bb51b6d8e598fcb1a68,0,0,0,0,0,67,0,112,181,177,0,0,0,0,0,0,0,0,0,0,0,0,55,0
470df2088c55bc1388440c909074a792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,390
494ab0f6b0aabcfd222685592f4ccb0a,130,179,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0
24451b6381386873d28ca1a70f12ddf9,0,0,0,0,48,35,14,138,141,185,0,0,0,0,0,0,0,0,0,0,0,0,29,0
1955f62272a31b4186691b42fd829bf2,0,0,0,0,54,65,0,167,142,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dccfe375b056c52b85807c31d6d20eb,144,154,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0
16cd5037f77652eef82419b4adf0d1ec,0,0,0,0,186,199,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0
6c95d4392cee75b7b62f78487eadb6d5,160,162,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0
e8e512ea533a235c6d3b4af0b1d47173,174,136,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0
3cdb50c4f3ba06cc66211ebeeb1d2273,130,159,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0
67ed952a3b883c6baf7ee3a1cba0f0c1,125,154,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0
c9d198dacde4a965bb651c4bcbd2544b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,367
ef36db6e276716e51e8d570049efdaac,0,0,0,0,25,36,10,175,117,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f738a9b30515b5cd446863c7b70d645,0,0,0,0,8,0,0,171,181,173,0,0,0,42,0,0,0,0,0,0,0,0,0,0
33c41c369aa3de4b3b6afd17f9b5f4ed,0,0,0,0,0,0,0,189,151,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508a6f4a288011ca1d30167c242ec50c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0
d59806c6de76fb9da5ed63f94b3d3cb6,0,0,0,0,252,261,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
076f800371271e281cae4f0c54b6726b,0,0,0,0,87,69,50,135,113,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b0af85875db14e00f41cd3d65fc6f6a,0,0,0,0,203,163,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0
06c92d24901fef04766acdd6123a7eda,0,0,0,0,165,285,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
a3a265f181c0986d866d38ba1f1e5c5f,0,0,0,0,0,0,0,198,148,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0345a3c14f27d95a921c7a2c8fade20d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,5,0,0,0,0
69e2ff1a6d4c4a2e0d8e833d33181192,0,0,0,0,171,148,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0
0b77d6e6df43c1cabcdc3047f47fed47,150,130,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0
fd377962be766731d0628bb505c2462d,0,0,0,0,176,188,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cd68bde3da2d85d98db59074a6b1e72,0,0,0,0,131,93,130,71,57,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2f7c932c97ba90179c53fae3fb4f481,0,0,0,0,18,31,0,15,8,18,0,0,0,0,0,479,0,0,0,0,0,0,0,0
1bfdcdc86ebfc55d7dfaf8097116482c,0,0,0,0,177,185,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0
b0b674e1ce0f9bfcbc815c19459fa881,0,0,0,0,84,75,56,77,112,130,0,0,0,0,0,0,0,0,0,0,0,0,34,0
1de8444cf452cd5b661bab8e5a1996ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,277
681eb0e5d1ff6b0bfa1bfcd138dfd5eb,0,0,0,0,45,40,54,131,78,141,0,0,0,0,0,0,0,0,0,0,0,0,76,0
ea4830332e15bcd8cd6cd537b608a417,0,0,0,0,158,193,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0
c9a5b9ea01cda34622b0290a49ee2f40,146,163,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0
771130eac07091f3d5db58cf2f11e348,0,0,0,0,0,0,0,204,158,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d544e18b83fa5ae52f61a9262de873c2,0,0,0,0,0,0,0,183,193,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483f64d160dd49089c849cf4a99e44d6,0,0,0,0,0,0,0,108,106,80,0,0,0,0,0,267,0,0,0,0,0,0,0,0
ddec1af766d58f73dd9cb6dd88809fc9,0,0,0,0,133,250,117,19,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fa6caff3f44712d7efe25a904d6ef83,0,0,0,0,154,130,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0
7fe36b15336c12e4a562e2f1526afe32,0,0,0,0,60,64,0,153,117,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d12351d0bc9f93f05a6debdf8fead84e,0,0,0,0,163,182,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
043de17bb76d6d170f4f229c1dd64107,0,0,0,0,183,172,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0
a0649763dfc99c0a28964e7a67c14e94,0,0,0,0,88,62,0,107,90,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6654d5f50869f249e166464d473912e,0,0,0,0,43,58,0,154,129,110,0,0,0,0,0,0,0,0,0,0,0,0,63,0
b9548e18ae33ae74ec6f1e13071239be,0,0,0,0,73,76,58,83,60,105,0,0,0,0,0,0,0,0,0,0,0,0,101,0
ba7a4719ca39c643b0d5a8e59ebbec5f,0,0,0,0,43,38,16,153,143,118,0,0,0,0,0,0,0,0,0,0,0,0,45,0
c5e0554e25044a8f7cf349e0b10608a3,0,0,0,0,145,142,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0
27ba37e67beba94b418cae62c8adb8ca,0,0,0,0,164,128,120,46,49,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393c26f1756d9b7f30dee8e1d5bf01c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0
45c2cf088028da44058b6314d1212b11,128,137,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0
5228fcc69c72c6c83d175f5856ae6c2a,0,0,0,0,136,134,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0
62302a21753ce6117ae0cfd38de313ff,0,0,0,0,98,80,58,67,64,132,0,0,0,0,0,0,0,0,0,0,0,0,51,0
8999ffce72ac9e2d936e094796c62ef4,0,0,0,0,0,32,0,153,158,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2dc7b8e4811fe152699015bb87b7949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0
5f35cda89c74ba34cca90e6738a13cac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,7,0,0,0
b7b33a6fcafab0062c7e0d7c1a2b5fef,0,0,0,0,53,68,0,150,118,139,0,0,0,0,0,0,0,0,0,0,0,0,21,0
1209f6ac0a1c7f330bdc1903b3e4c619,148,159,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0
0a66eeb4d7729e03557b15e99c57e1aa,102,164,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0
4c2681af2d51aa465f9848eddfc59c1d,0,0,0,0,106,82,55,47,49,61,0,0,0,0,0,0,0,0,0,0,0,0,148,0
d285334b67fedb2e06bfb85261246611,145,117,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0
039fe0b0da12e857809f0ddf2760a43c,134,129,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0
d4a774e753ef8681e284188687c463fe,117,149,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0
7ce139a116b6a316fbb16922a52d2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0
335d49a74714eabcc038576ec7b44974,0,0,0,0,145,215,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0
8d6e75f90f6c9a52baee9957c1775bd4,0,0,0,0,109,96,61,90,63,94,0,0,0,0,0,0,0,0,0,0,0,0,31,0
f170faedad0ffa097ce82697098443be,0,0,0,0,61,62,0,116,142,111,0,0,0,0,0,0,0,0,0,0,0,0,51,0
738a5c541c4fc2dd7f92e7b75668feeb,115,168,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0
0e2c2f801f494aebdf930ecc1852a494,0,0,0,0,110,123,112,66,56,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6867f890356ed2fd23df104e1f454ce,0,0,0,0,76,76,0,119,130,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79f0a346ab5ac88b94cff7a8f7050821,129,177,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0
3546a192e383c08b5f2298622dc715a9,0,0,0,0,128,134,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
b32c587560bccda04071b6fc20cdd865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,516
7b85d512dc10bfa28019d842dcf9ac27,133,147,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0
09dd5612bf12b39c932fda79ce7b81ee,0,0,0,0,152,217,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0
5e0a545431a93e0907af9907a7b9ceb5,0,0,0,0,88,89,88,72,78,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f31f81428709496b6b09a7462e8c3986,0,0,0,0,57,130,30,99,52,85,0,0,0,0,0,0,0,0,0,0,0,0,82,0
869fac433ce86f1d446e49af6c74d3d7,0,0,0,0,0,0,0,155,177,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6cd8e09fea996e17b14b613f3897c8f8,0,0,0,0,45,38,11,139,120,137,0,0,0,0,0,0,0,0,0,0,0,0,40,0
4f20f4e283a85baf61659617e40c37e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0
b116c7c5951b9aa6126118fee867cb6e,0,0,0,0,232,181,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
9e8f12ee7d875654b910f55da96f9693,149,152,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0
6874d5cde95488b33c785894f4a84b3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0
f699b39abc9b239428518d164155b759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,390,0,71,21
4c5eab55168f580a1e5d5b9db2d163b5,0,0,0,0,90,106,85,61,75,78,0,0,0,0,0,0,0,0,0,0,0,0,30,0
8c57a9c52c97f06d0c7b03f0176552d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0
ff414db6dff4b1fab773d5db9410ebe6,0,0,0,0,121,100,128,38,34,44,0,0,0,0,0,0,0,0,0,0,0,0,57,0
ec0a92b5601d354fafbf989b7a3eae06,29,34,55,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,30,0,0
457c56d6ac3b707cef615ad65787f325,0,0,0,0,132,132,120,25,25,24,0,0,0,0,0,0,0,0,0,0,0,0,62,0
9f05ab4cc7f81f08670c404104e4b6c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0
6297c37d1f02307cb301185f6f6bdb52,0,0,0,0,175,135,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa4efed9aa20c7e2907c967f75a0d479,0,0,0,0,0,0,0,185,135,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f44b411cff898c8030aaeecc45887449,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,436,0,0,0,0,0,0,0,0
c33105b89705dda4c7f115727dd9e378,0,0,0,0,214,194,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e72b7cc7a76adb94f487c49ecfd6b5ed,0,0,0,0,138,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0
db732bf632c4f516f73dea38fe776554,144,126,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0
c3d3013ede4d1ee86ecc0c37d1a4d956,105,182,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0
4a4290f06d3b3e467e1a85d1079b025b,0,0,0,0,107,108,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0
ad374dfd34dd6f6ab9a23a1bbedf23ff,137,119,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0
e4b15e7182f3d886c485742343cfbd77,0,0,0,0,0,0,0,128,124,117,0,0,45,51,0,0,0,0,0,0,0,0,48,0
f6c94d64baacc1b9b720528c91b807a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,56,0,79,278
8f2f209eb123687c29e18bbe0c12ae09,0,0,0,0,183,205,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
60675122a08554286ebcfb98427d1759,0,0,0,0,149,198,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
89848dbe88ddf09368a680d19cfa1b46,0,0,0,0,148,142,44,40,26,40,0,0,0,0,0,0,0,0,0,0,0,0,68,0
1df408c3765f7b3fc5a5f8706a9ec618,0,0,0,0,58,0,35,108,124,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0541e18403c47c4f11346c41146b5383,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,302,0,186,0,0,0,0,0,0
023a18372a6aa0c513ff2698000ddf63,0,0,0,0,33,85,0,139,111,81,0,0,0,0,0,0,0,0,0,0,0,0,58,0
c0064bfdadf86316e4d0f230fe266fbc,0,0,0,0,24,24,26,100,117,184,0,0,0,0,0,0,0,0,0,0,0,0,32,0
88d3779f00edbdd32eb3cf44e1d562a9,0,0,0,0,81,106,47,77,67,73,0,0,0,0,0,0,0,0,0,0,0,0,53,0
9631ee815df79a7d6be3fbce3242f9dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0
724be6209423ece7ab9caf48c495d0a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0
2037b274a2d8812ab25be34693dcb239,0,0,0,0,144,126,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
4b614ae0fae40a4c20164eda5307b1d4,0,0,0,0,134,168,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0
9749641631eda1750b20b030f8d82984,120,141,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0
e65b52a9cb08fbe28fa4eaacf020628d,0,0,0,0,0,68,0,129,78,139,0,0,0,0,0,0,0,0,0,0,0,0,85,0
11b51622358544897e936c46e8667652,0,0,0,0,0,0,0,165,120,169,0,0,0,0,0,0,0,0,0,0,0,0,45,0
7aa906679fb5c792bb016a060d94796f,0,0,0,0,174,197,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
1107f1a2ef388ac4c46f999f196f1a92,0,0,0,0,139,123,72,59,40,29,0,0,0,0,0,0,0,0,0,0,0,0,36,0
64400a192ead299be509c006da0c3ca5,0,0,0,0,125,229,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
0186e34bc5d4ed85daaf8b5f9ac421b2,0,0,0,0,35,36,24,128,120,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430270bb0ad6e3354c7a5a389d6b73,133,120,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0
6531227e8b37d7b83d6cbf5467228333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0
2a6e31271cf4cbd8a248197740e42c59,142,85,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0
b820b788c5bf087803599b8648e54742,0,0,0,0,117,101,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
7f84a804a106eaca016c95b1d6cb9172,0,0,0,0,74,97,69,46,40,30,0,0,0,0,0,0,0,0,0,0,0,0,138,0
eae8096de48471794fb516ef766f0063,0,0,0,0,65,74,67,76,74,105,0,0,0,0,0,0,0,0,0,0,0,0,32,0
3be679c54884dcb05a21037c158215a9,0,0,0,0,0,0,0,124,156,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9c59d8ad1fb19c09f0e909788ce831a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0
33d78d06a74681159de550e32654eb31,115,117,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0
daddaa850d1f267911afe38083bd9ded,0,0,0,0,165,266,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
e76261386c27b66cbba04f276280002d,96,164,130,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
4d69bebf79a3b15f329015c1bbc37cf2,0,0,0,0,127,144,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0
b069c57fb14bb6de054c413dddd692e8,0,0,0,0,0,0,0,128,137,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208b33b6e39c524186021b186f347d69,0,0,0,0,144,117,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
91eab230da3bddc72544d0fe9e6d4de2,0,0,0,0,0,0,0,170,113,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02c7274a5c615d1684cc9b96c67f12be,0,0,0,0,0,0,0,154,127,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d963b1a65aab67d44feed8ce52f56cfd,0,0,0,0,35,27,0,142,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bd20d377b5c249e81e46f4ad009829a,0,0,0,0,0,0,0,152,164,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01aab2a31526e908e48c337348b4143f,0,0,0,0,0,0,0,161,147,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0d876f2cd47b86bcc6a29f2c97b43c4,0,0,0,0,0,0,0,135,148,165,0,0,0,0,0,0,0,0,0,0,0,0,37,0
9ef321f8992867f018e198619a31a2de,0,0,0,0,136,173,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0
7b74288f4ad46592a07ee2842c442623,0,0,0,0,77,62,51,65,84,88,0,0,0,0,0,0,0,0,0,0,0,0,57,0
f3c1c80e6f2b48a53eedaa12731e56ad,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,197,279,0,0,0,0,0,0,0
5f734e455e4b1f516437d9afb0821f48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0
b6053c0c94e92bf4acfc3a0e9b1de0d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0
94546dc86f2a8cd431553c03aee74ad6,123,137,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0
7afbaaa2dde58b5f0fb08a24cb4d8b1b,0,0,0,0,0,0,0,162,133,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e13bee5591b5c3617102c437a6354de9,121,138,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0
87bf531c24abd67f7391bcb37b27963f,0,0,0,0,67,59,13,90,83,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ac9d87ef6e404b8ab81505307a3da02,0,0,0,0,51,80,53,71,91,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0
b492e517cb1042f73d155d92d5156f07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,267,0,0,0,0,0,0,0
59eb47e811bbc5660c1cda87b0ea4e94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0
00df6cb9e7a9cf06d7a5d87b631dbcf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,366
42dfd18117a2c79c315fe75451bf9056,0,0,0,0,152,184,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
ce52ec2917ff77399474a23f3e9513f4,80,138,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0
227a46b76e6598ed001ab791d6c29114,0,0,0,0,55,85,40,112,91,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1f3cdbd4318fbf82bd8bd69ce6c801f,0,0,0,0,101,119,29,35,35,33,0,0,0,0,0,0,0,0,0,0,0,0,123,0
e90cba1fa16b0b4777686b130c2187df,0,41,0,0,78,75,36,48,52,58,0,0,0,0,0,0,0,0,0,0,0,13,73,0
0711b95b075e0468123d179a0de6d9de,0,0,0,0,86,80,37,66,79,58,0,0,0,0,0,0,0,0,0,0,0,0,68,0
6812cc8661ba7c48631f8fe6e79cd71d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0
90901a87c043e20da8dd31248a682277,0,0,0,0,0,54,37,112,124,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9da9abcc92ce4634708fad145f92700,0,0,0,0,44,50,27,125,102,100,0,0,0,0,0,0,0,0,0,0,0,0,24,0
1219d713a018c3edc21ee11a01961669,111,122,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0
cfab51eadec6702e91de5092039dbaf6,0,0,0,0,125,141,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0
3a789b314f638235c08881d3f5ca213e,0,0,0,0,57,47,46,80,123,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c308aeb0f28e12a30920405525eb5bde,0,0,0,0,71,78,21,65,68,98,0,0,0,0,0,0,0,0,0,0,0,0,67,0
5737754eb5408d5b94bb5c21d68ac522,0,0,0,0,64,92,68,85,68,65,0,0,0,0,0,0,0,0,0,0,0,0,26,0
4468da218f116e8b7199fa96904d31b8,0,0,0,0,0,21,17,139,165,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98b443012a4246926a15d93a4d1cc96d,97,118,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0
ec4c311cc1fabdd7260da4e46a9b4657,146,90,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0
aab4d6fa38eb5a0cf4bfd4cc95f15952,105,119,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0
e01712cf86e9e4435301949148f3f13e,44,86,23,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,24,0,0
349d9e36aabe5c65485205f240eea183,0,0,0,0,0,0,0,172,119,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd714d3bd1c30d027c0d06504baac6d4,0,0,0,0,96,142,79,0,48,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770b83679c8ab74fbd7949541c1ee8b,0,0,0,0,94,118,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
131d1aa738439ad273542e28ef1f52aa,0,0,0,0,86,120,0,63,50,52,0,0,0,0,0,0,0,0,0,0,0,0,93,0
ff60392fee55aa8b0afc24ef1413ddf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0
bb8946837d7392fff516b8efcb2928c2,0,0,0,0,0,67,0,127,87,131,0,0,0,0,0,0,0,0,0,0,0,0,51,0
fe835314071ededaa5132ec792dfaac0,0,0,0,0,152,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0
85cab56b6017cfaf280281d1570e79c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0
4a88ab5856039b4b028885a446247f2c,0,0,0,0,123,141,31,55,24,51,0,0,0,0,0,0,0,0,0,0,0,0,36,0
b4d89c55531783d53dc70c334402b225,0,0,0,0,111,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
e55dabe7086f2aee7e412e7d45a838bc,0,0,0,0,58,37,42,92,91,107,0,0,0,0,0,0,0,0,0,0,0,0,34,0
2fd0436ef4c2e6e101a33e52b9e1afa0,0,0,0,0,25,0,0,141,115,132,0,0,0,0,0,0,0,0,0,0,0,0,48,0
fddc88d9f2a4905243bdc0a86631b861,0,0,0,0,0,0,0,168,138,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a68e42fb8c21e953e751ad8aaf4f46bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0
6055abae0486fefd79e5b6452341cce5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,282
