ID,WS023_S167,WS026_S140,WS027_S171,WS028_S161,WS029_S141,WS031_S151,WS032_S170,WS034_S142,WS035_S152,WS036_S172,Taxon,Kingdom,Phylum,Class,Order,Family,Genus,Species,Confidence
9900421a8699e3aff9e185807f90ddba,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Bacillota_G;c__UBA4882;o__UBA8346;f__UBA8346;g__UBA8346;s__UBA8346 sp023429995,Bacteria,Bacillota_G,UBA4882,UBA8346,UBA8346,UBA8346,UBA8346 sp023429995,0.9234164598354928
870ab3a596035ac03d108f94155c0916,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A sp946222055,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas_A,Porphyromonas_A sp946222055,0.7246892907061024
50714845b06b8f8bdb624e852b15ac00,0,0,0,13,0,0,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.998568654441004
a9f1b70efa7fbc396e478469ae79a317,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,NA,NA,0.7149399804240194
fb9e81eed70a5ae6e710f8539552405f,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Patescibacteria;c__UBA1384;o__XYA2-FULL-43-10;f__1-14-0-10-43-13;g__JAMCZZ01;s__JAMCZZ01 sp023484645,Bacteria,Patescibacteria,UBA1384,XYA2-FULL-43-10,1-14-0-10-43-13,JAMCZZ01,JAMCZZ01 sp023484645,0.9942042078691106
0632149586b000acfc693fa2cbd8d88a,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__UBA1444;f__UBA1444;g__UBA1444;s__UBA1444 sp012798135,Bacteria,Bacillota_C,Negativicutes,UBA1444,UBA1444,UBA1444,UBA1444 sp012798135,0.9955316023834364
6c8279568e75640a6621535fa61f5695,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae;g__JACDHD01;s__JACDHD01 sp013821265,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Parachlamydiaceae,JACDHD01,JACDHD01 sp013821265,0.7324624964279477
14f3b46720fb1c0832329563c7f28d42,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__UBA2270;s__UBA2270 sp903891045,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,UBA2270,UBA2270 sp903891045,0.7328431118033543
fb8edf28d906d1bb7ebf2c21fb2bfc42,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__UBA4722;s__UBA4722 sp013288655,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-16500,DSM-16500,UBA4722,UBA4722 sp013288655,0.9725865130103928
157a53371d14eec832f53dbac1ff1eb0,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA,0.8748694320554022
e311ba3d21439dc5a9e5eba7d719819b,0,0,0,13,0,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,NA,NA,NA,0.9979804003788566
453f4fd56dab91dbedd8f9067226a88b,0,0,0,13,0,0,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9984628984822944
32253503142a9459cb22024e420c26dc,0,0,0,11,0,2,0,0,0,0,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae;g__DAHVFY01;s__DAHVFY01 sp027316765,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,DAHVFY01,DAHVFY01 sp027316765,0.7732905764436102
c777f6b14b896ade5d5717cca126902e,0,0,0,9,0,4,0,0,0,0,d__Bacteria;p__Pseudomonadota,Bacteria,Pseudomonadota,NA,NA,NA,NA,NA,0.866136356381661
be2d9eca955925211d3c7526cfc202bb,0,0,0,5,0,8,0,0,0,0,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,NA,NA,0.9946988278223998
d80cf92af500a518b1275389393265f4,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__UBA668;s__UBA668 sp030645495,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,UBA668,UBA668 sp030645495,0.9079706939110692
92eca3d08cbe321b429404a0994cbb57,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__SM23-39;g__REEB52,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,SM23-39,REEB52,NA,0.9981271995367588
6843a5601c080ba8a11e7fe4200886cc,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA,0.9867653889164826
aeb840c26e725bbed1178adbf1bb2e4a,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__JAIBCD01;s__JAIBCD01 sp019694335,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,JAIBCD01,JAIBCD01 sp019694335,0.9997777305247476
d71dd71bb94f6c46a71bad5d3722fc57,0,0,0,0,13,0,0,0,0,0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,GW2011-AR1,NA,NA,0.9973919791628416
f5aacece0d9f17f258c2862ace04ad2f,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA,0.8541273306207349
cf142546b88ec808b2920e2f41019a86,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5738;g__UBA5738,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA5738,UBA5738,NA,0.9892074645661836
0fb0e6cb8144c0f1d924567263cf7cd2,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__LD1-PB3_B;f__Lenti-01;g__Lenti-01,Bacteria,Verrucomicrobiota,Kiritimatiellia,LD1-PB3_B,Lenti-01,Lenti-01,NA,0.9169801191225734
8b7ab7fc97b4e1c627d5342da52df198,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,NA,NA,0.7884964114673731
617045ee68cea502af367c773dd80484,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pusillimonas_A;s__Pusillimonas_A minor,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pusillimonas_A,Pusillimonas_A minor,0.7797017188371348
61f42a1ff4dad02d3d4e85b2a6a9436f,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__JAGOQP01;g__JAKBUF01;s__JAKBUF01 sp021844025,Bacteria,Patescibacteria,Paceibacteria,UBA6257,JAGOQP01,JAKBUF01,JAKBUF01 sp021844025,0.8805403723230838
f4cf74de5f918d75871082b8282ea0cb,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973,Bacteria,Patescibacteria,Paceibacteria,UBA9973,NA,NA,NA,0.9657200771898165
46001b8812a75653f2967a4c3467e087,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,0.9977809107438276
78180df986490eb55a237bdbfc0f8f77,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__SM23-39;g__REEB52,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,SM23-39,REEB52,NA,0.996394330711
64a30ef20ebcd20f836615e5d30658b3,0,0,0,0,13,0,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.998820237063702
57c76e405ece0a8c6061b209c87eae94,0,0,0,0,13,0,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9999170305349636
1a8dce51a22045138ac52b8386a8029a,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__Aquicella_A;s__Aquicella_A siphonis,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-16500,DSM-16500,Aquicella_A,Aquicella_A siphonis,0.8950208751583311
83a7fa24fa42b66c1e203a0c9eacee01,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__FEN-1388;g__JAHFTM01;s__JAHFTM01 sp023269335,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,FEN-1388,JAHFTM01,JAHFTM01 sp023269335,0.9999737310621648
8533e26b55fa2fb85c61511d58d9551c,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA,0.8270627443029251
400a6f1259c92a49f6bfbf01b0ac94dc,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__JANWYO01;s__JANWYO01 sp025055215,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,JANWYO01,JANWYO01 sp025055215,0.9989919902334662
227aec8358d2d54fa5371c744d80c2c4,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Azotimanducaceae_A;g__UBA7803;s__UBA7803 sp947258825,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Azotimanducaceae_A,UBA7803,UBA7803 sp947258825,0.7497507456733314
b9b046ec5ed86aa0e09d370d788bb811,0,0,0,0,13,0,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.8609910801448366
b383fcf28e87f057b3e6dae29fae02ef,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,0.9947131319095488
f0bd2e0a48d168a2fd8add62aa09a35b,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,NA,NA,0.7236945362647939
eca0617a46d3c43471f217c9a39290f7,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAEUJM01;g__JAEUJM01;s__JAEUJM01 sp016794585,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JAEUJM01,JAEUJM01,JAEUJM01 sp016794585,0.9917246357276333
35299aaf8ace6577fb021c5a65dcf316,0,0,0,0,13,0,0,0,0,0,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__JAUSIT01;s__JAUSIT01 sp030647965,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,GW2011-AR1,JAUSIT01,JAUSIT01 sp030647965,0.8775403864669602
e2b60933d75f08d1be4d817132dca09d,0,0,0,0,13,0,0,0,0,0,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002839675,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanoregula,Methanoregula sp002839675,0.8207714859422858
0f88438f1809a5baae22311d3716ebb9,0,0,0,0,13,0,0,0,0,0,d__Bacteria;p__Pseudomonadota,Bacteria,Pseudomonadota,NA,NA,NA,NA,NA,0.7627986976878751
50d468dfce8f4795b2d92e31ac910dff,0,0,0,0,9,0,4,0,0,0,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,NA,NA,0.9982520221827664
4fbf5ff50220f29bd83aab5f191fe736,0,0,0,0,5,0,0,0,0,8,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum;s__Dolosigranulum pigrum,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,Dolosigranulum pigrum,0.9999999290424764
6014858cf38fe20060bbd7ce59dd7fca,0,0,0,0,3,0,0,10,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,0.9621046073745309
e97d3bea4edd44cd6978c1dab3e6eb31,0,0,0,0,3,0,0,0,0,10,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1952;s__UBA1952 sp004144185,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,UBA1952,UBA1952 sp004144185,0.966467421537854
198b7a3d495c843634d9ee14433298af,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Alsobacter;s__Alsobacter ponti,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Alsobacter,Alsobacter ponti,0.7766813060293367
8bb56121fc040aeb7ec90e17d7ec4d8a,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata sp945905925,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,Gemmata sp945905925,0.9491867332854802
bf896a8861ed75808d3e5cc3e1d4e995,0,0,0,0,0,13,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9999364269793248
bbce26bf5c9afc3d48cfe760c9221499,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__CAIKKV01;f__CAIYGI01;g__CAIYGI01;s__CAIYGI01 sp025360745,Bacteria,Verrucomicrobiota,Kiritimatiellia,CAIKKV01,CAIYGI01,CAIYGI01,CAIYGI01 sp025360745,0.7079349766306803
8c9c8a1c003fd0845194604adca203ae,0,0,0,0,0,13,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9998007957144072
7185e0c41c205ea181781b5387f2c275,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,0.8114343069459031
e1e2302c523f1d82baaabba0ca4c826f,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Desulfobacterota,Bacteria,Desulfobacterota,NA,NA,NA,NA,NA,0.7116639853742408
77e0d378f5666f34f5fc0cce7c65a1b6,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__Absconditicoccaceae;g__CAJBLF01,Bacteria,Patescibacteria,JAEDAM01,Absconditabacterales,Absconditicoccaceae,CAJBLF01,NA,0.9999613259884058
dcd79e75fd7e4828b029c1b9825bcaeb,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA,NA,0.9927909718368412
5251afbd44c7adf37c3ff6c764664ece,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA3254;g__UBA3254;s__UBA3254 sp025361145,Bacteria,Chloroflexota,Dehalococcoidia,Dehalococcoidales,UBA3254,UBA3254,UBA3254 sp025361145,0.9999996797898036
bfa53ac9ab4d0159b4acf08d4b67fdde,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920,Bacteria,Patescibacteria,Doudnabacteria,UBA920,UBA920,NA,NA,0.9975703670181753
3e834002c936d19425c22c715be2947a,0,0,0,0,0,13,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9999999640254648
04d090ba6b83acc1764d8034e5b24995,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales,Bacteria,Myxococcota,Polyangia,Polyangiales,NA,NA,NA,0.7476238131518179
4919ee5a00a064366e3385c538d03b25,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__UBA1444;f__UBA1444;g__UBA1444;s__UBA1444 sp012798135,Bacteria,Bacillota_C,Negativicutes,UBA1444,UBA1444,UBA1444,UBA1444 sp012798135,0.9948979078972044
b0791338cabbd40d4f8d7ed8deb39b70,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,NA,NA,NA,0.9762696884925068
32894dc0110c61dc82a759f8fa23daa5,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,0.9993250233746096
dfe5d9d4e51c3c5f07131aaeb127ef1a,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,NA,NA,NA,0.9753582183410036
8c57c3b4cf2c4813273f7c301f3ac9e7,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__JAAFHB01,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,JAAFHB01,NA,0.8783512845012311
a88fa2251de3ad92a739ab857e802c66,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,NA,NA,0.9965906855986192
752efe2f8f8380acedde25e5e6c52d9e,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,0.9930980006644342
40f1e158c2b1080d1c62e72fde1ec835,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Kapaibacteriia;o__Kapaibacteriales,Bacteria,Bacteroidota,Kapaibacteriia,Kapaibacteriales,NA,NA,NA,0.738681978224644
2ef16b15e6d357d83e5503f31d04a057,0,0,0,0,0,13,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9996053187403282
5f9a48d13258c88e51b5e518fb640897,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA,0.9852866038395228
55b0ae5e225d15677bbb697b6864406f,0,0,0,0,0,13,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9999558405983686
71e65dea032be5f6ca15c4c7f6754c40,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera;s__Lacunisphaera sp903898675,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Lacunisphaera sp903898675,0.96351881582152
9d8648ccafc2a5029c9c67b60eea5e76,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__UBA1369;g__CAIOIA01;s__CAIOIA01 sp903858295,Bacteria,Patescibacteria,Gracilibacteria,UBA1369,UBA1369,CAIOIA01,CAIOIA01 sp903858295,0.9620765451868202
78f5827633b9b5fd74b531e4713c7d32,0,0,0,0,0,13,0,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9989426386453528
4c38f295f9da8aaa5b39cfe040219f7d,0,0,0,0,0,13,0,0,0,0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae,Bacteria,Bacillota_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,NA,NA,0.9919343631783956
a07f5668ea9b8981a37d238826ddd8de,0,0,0,0,0,3,0,10,0,0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,0.9990742363696394
74ab8cb4ddfa436cfe3a214bd1ce84f3,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__Caldora;s__Caldora sp010672925,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Caldora,Caldora sp010672925,0.9911568033440198
285196a8d73590f6b09927a3cef9943a,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__QPIN01;s__QPIN01 sp003666385,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp003666385,0.8054181018335111
6ef1fbd8346c41ea2b30d5f958fd7ba5,0,0,0,0,0,0,13,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9994682487253854
b0b6d71bf01717e30c83b4dd0f704afd,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,NA,NA,NA,0.9254590500744848
19ef7b69d6fda0950a8451dc9b632d22,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Bacillota_A;c__Clostridia,Bacteria,Bacillota_A,Clostridia,NA,NA,NA,NA,0.9748880198984258
d6fcec903dd04825c8eb8dd16f6ce782,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,0.9992809977525744
24dbc2b9ff215183616453dd278585d1,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Bacillota;c__Bacilli,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,0.99997528974446
52fffbee2e34ef63e850f283a07609f8,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,0.967725975136608
84c43c308bfab2dfd3526b69fdebbf91,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,NA,NA,0.9961865417559508
465e5c77d1321f3a456b469e336fed96,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,NA,NA,0.7074874595423268
810441527e0a85bcbc5de3f99ecaf23a,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,NA,NA,0.9873457558734547
748bcd079bb0c86bdc4dbd94b6e16b78,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,NA,0.9998546084142872
b2c3b620cd82fb0d7dc5c222eb73b18d,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales,Bacteria,Bacillota_A,Clostridia,Acetivibrionales,NA,NA,NA,0.859031207203002
2f0b6527f7f0f46444f59b962a921c3e,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__Sphingorhabdus_B sp016720115,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus_B,Sphingorhabdus_B sp016720115,0.8950088252770755
f3d3096f757a8b5f8c8e34ed6cd3e6a1,0,0,0,0,0,0,13,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.998673132153061
966d9d40c01af5f7025b7508b93f8028,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thermochromatium;s__Thermochromatium sp937923175,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thermochromatium,Thermochromatium sp937923175,0.7544598777328574
6f11b0fb38cdb2c3d825d61a204f3ac7,0,0,0,0,0,0,13,0,0,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Aquisediminimonas_A;s__Aquisediminimonas_A sediminicola,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Aquisediminimonas_A,Aquisediminimonas_A sediminicola,0.7984598257208326
bb032aeafca4f6d13cea82c922cbfad0,0,0,0,0,0,0,13,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9958983308514028
